schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away
-6980400,1969,5,0,Bengals,7,21,Jets
-6980400,1969,5,0,Broncos,14,24,Raiders
-6980400,1969,4,0,Lions,17,28,Packers
-6980400,1969,5,0,Chiefs,24,0,Oilers
-6980400,1969,4,0,Saints,17,27,Browns
-6980400,1969,4,0,Giants,10,7,Steelers
-6980400,1969,4,0,49ers,21,27,Rams
-6980400,1969,4,0,Redskins,33,17,Cardinals
-6894000,1969,4,0,Colts,24,20,Eagles
-6462000,1969,5,0,Browns,42,31,Steelers
-6375600,1969,6,0,Patriots,10,13,Chargers
-6375600,1969,6,0,Bengals,23,30,Broncos
-6375600,1969,5,0,Cowboys,49,14,Eagles
-6375600,1969,5,0,Lions,13,7,Bears
-6375600,1969,6,0,Chiefs,17,10,Dolphins
-6375600,1969,5,0,Rams,34,21,Packers
-6375600,1969,5,0,Saints,10,30,Colts
-6375600,1969,6,0,Raiders,50,21,Bills
-6375600,1969,5,0,49ers,7,21,Falcons
-6375600,1969,5,0,Cardinals,10,27,Vikings
-6375600,1969,5,0,Redskins,20,14,Giants
-6289200,1969,6,0,Jets,26,17,Oilers
-5770800,1969,6,0,Colts,21,24,49ers
-5770800,1969,6,0,Bears,7,9,Rams
-5770800,1969,6,0,Browns,21,21,Cardinals
-5770800,1969,6,0,Packers,28,10,Falcons
-5770800,1969,7,0,Oilers,24,21,Broncos
-5770800,1969,7,0,Chiefs,42,22,Bengals
-5770800,1969,7,0,Dolphins,24,6,Bills
-5770800,1969,6,0,Vikings,24,10,Lions
-5770800,1969,7,0,Jets,23,17,Patriots
-5770800,1969,6,0,Eagles,13,10,Saints
-5770800,1969,6,0,Steelers,7,14,Redskins
-5770800,1969,7,0,Chargers,12,24,Raiders
-5684400,1969,6,0,Cowboys,25,3,Giants
-5166000,1969,7,0,Falcons,6,38,Rams
-5166000,1969,7,0,Colts,41,17,Redskins
-5166000,1969,8,0,Patriots,24,0,Oilers
-5166000,1969,8,0,Bills,7,29,Chiefs
-5166000,1969,8,0,Bengals,31,17,Raiders
-5166000,1969,7,0,Browns,42,10,Cowboys
-5166000,1969,8,0,Broncos,13,0,Chargers
-5166000,1969,7,0,Vikings,31,14,Bears
-5166000,1969,7,0,Giants,20,23,Eagles
-5166000,1969,8,0,Jets,34,31,Dolphins
-5166000,1969,7,0,Steelers,34,38,Packers
-5166000,1969,7,0,49ers,14,26,Lions
-5166000,1969,7,0,Cardinals,42,51,Saints
-4561200,1969,8,0,Colts,14,6,Packers
-4561200,1969,9,0,Patriots,16,17,Dolphins
-4561200,1969,8,0,Bears,38,7,Steelers
-4561200,1969,8,0,Cowboys,33,17,Saints
-4561200,1969,8,0,Lions,27,21,Falcons
-4561200,1969,9,0,Oilers,31,31,Bengals
-4561200,1969,9,0,Chiefs,27,3,Chargers
-4561200,1969,8,0,Rams,41,30,49ers
-4561200,1969,8,0,Vikings,51,3,Browns
-4561200,1969,9,0,Jets,16,6,Bills
-4561200,1969,9,0,Raiders,41,10,Broncos
-4561200,1969,8,0,Cardinals,42,17,Giants
-4561200,1969,8,0,Redskins,28,28,Eagles
-3956400,1969,9,0,Falcons,48,31,Bears
-3956400,1969,10,0,Bills,28,3,Dolphins
-3956400,1969,10,0,Bengals,14,25,Patriots
-3956400,1969,10,0,Broncos,20,20,Oilers
-3956400,1969,9,0,Lions,20,0,Cardinals
-3956400,1969,9,0,Packers,7,9,Vikings
-3956400,1969,9,0,Giants,24,25,Saints
-3956400,1969,10,0,Jets,16,34,Chiefs
-3956400,1969,10,0,Raiders,21,16,Chargers
-3956400,1969,9,0,Eagles,17,23,Rams
-3956400,1969,9,0,Steelers,3,24,Browns
-3956400,1969,9,0,49ers,20,17,Colts
-3956400,1969,9,0,Redskins,28,41,Cowboys
-3351600,1969,11,0,Patriots,35,21,Bills
-3351600,1969,10,0,Bears,21,24,Colts
-3351600,1969,10,0,Browns,28,17,Giants
-3351600,1969,10,0,Packers,10,16,Lions
-3351600,1969,11,0,Chiefs,24,27,Raiders
-3351600,1969,10,0,Rams,24,23,Cowboys
-3351600,1969,11,0,Dolphins,7,32,Oilers
-3351600,1969,10,0,Vikings,52,14,Steelers
-3351600,1969,10,0,Saints,43,38,49ers
-3351600,1969,11,0,Jets,40,7,Bengals
-3351600,1969,11,0,Chargers,45,24,Broncos
-3351600,1969,10,0,Cardinals,30,34,Eagles
-3351600,1969,10,0,Redskins,27,20,Falcons
-3006000,1969,11,0,Cowboys,24,24,49ers
-3006000,1969,11,0,Lions,0,27,Vikings
-3006000,1969,12,0,Oilers,17,21,Chargers
-3006000,1969,12,0,Chiefs,31,17,Broncos
-2746800,1969,11,0,Colts,13,6,Falcons
-2746800,1969,12,0,Bills,16,13,Bengals
-2746800,1969,11,0,Bears,24,28,Browns
-2746800,1969,11,0,Packers,20,10,Giants
-2746800,1969,12,0,Dolphins,23,38,Patriots
-2746800,1969,11,0,Saints,26,17,Eagles
-2746800,1969,12,0,Jets,14,27,Raiders
-2746800,1969,11,0,Cardinals,47,10,Steelers
-2746800,1969,11,0,Redskins,13,24,Rams
-2228400,1969,13,0,Oilers,26,34,Jets
-2228400,1969,12,0,49ers,42,21,Bears
-2142000,1969,12,0,Falcons,45,17,Saints
-2142000,1969,12,0,Colts,17,17,Lions
-2142000,1969,12,0,Browns,20,7,Packers
-2142000,1969,13,0,Chiefs,22,19,Bills
-2142000,1969,12,0,Rams,13,20,Vikings
-2142000,1969,13,0,Dolphins,27,24,Broncos
-2142000,1969,12,0,Giants,49,6,Cardinals
-2142000,1969,13,0,Raiders,37,17,Bengals
-2142000,1969,12,0,Eagles,29,34,Redskins
-2142000,1969,12,0,Steelers,7,10,Cowboys
-2142000,1969,13,0,Chargers,28,18,Patriots
-1623600,1969,13,0,Cowboys,27,10,Colts
-1623600,1969,14,0,Raiders,10,6,Chiefs
-1537200,1969,13,0,Bears,3,21,Packers
-1537200,1969,14,0,Broncos,27,16,Bengals
-1537200,1969,13,0,Lions,28,0,Rams
-1537200,1969,14,0,Oilers,27,23,Patriots
-1537200,1969,14,0,Dolphins,9,27,Jets
-1537200,1969,13,0,Vikings,10,7,49ers
-1537200,1969,13,0,Eagles,3,27,Falcons
-1537200,1969,13,0,Steelers,17,21,Giants
-1537200,1969,14,0,Chargers,45,6,Bills
-1537200,1969,13,0,Cardinals,21,27,Browns
-1537200,1969,13,0,Redskins,17,14,Saints
-1018800,1969,Division,1,Jets,6,13,Chiefs
-932400,1969,14,0,Falcons,10,3,Vikings
-932400,1969,14,0,Bears,3,20,Lions
-932400,1969,14,0,Cowboys,20,10,Redskins
-932400,1969,14,0,Packers,45,28,Cardinals
-932400,1969,14,0,Rams,7,13,Colts
-932400,1969,14,0,Saints,27,24,Steelers
-932400,1969,14,0,Giants,27,14,Browns
-932400,1969,Division,1,Raiders,56,7,Oilers
-932400,1969,14,0,49ers,14,13,Eagles
-414000,1969,Division,1,Vikings,23,20,Rams
-327600,1969,Division,1,Cowboys,14,38,Browns
277200,1969,Conference,1,Vikings,27,7,Browns
277200,1969,Conference,1,Raiders,7,17,Chiefs
882000,1969,Superbowl,1,Chiefs,23,7,Vikings
22478400,1970,1,0,Rams,34,13,Cardinals
22564800,1970,1,0,Giants,16,24,Bears
22651200,1970,1,0,Patriots,27,14,Dolphins
22651200,1970,1,0,Bills,10,25,Broncos
22651200,1970,1,0,Bengals,31,21,Raiders
22651200,1970,1,0,Packers,0,40,Lions
22651200,1970,1,0,Vikings,27,10,Chiefs
22651200,1970,1,0,Saints,3,14,Falcons
22651200,1970,1,0,Eagles,7,17,Cowboys
22651200,1970,1,0,Steelers,7,19,Oilers
22651200,1970,1,0,Chargers,14,16,Colts
22651200,1970,1,0,49ers,26,17,Redskins
22737600,1970,1,0,Browns,31,21,Jets
23256000,1970,2,0,Patriots,21,31,Jets
23256000,1970,2,0,Bills,0,19,Rams
23256000,1970,2,0,Bears,20,16,Eagles
23256000,1970,2,0,Cowboys,28,10,Giants
23256000,1970,2,0,Broncos,16,13,Steelers
23256000,1970,2,0,Lions,38,3,Bengals
23256000,1970,2,0,Packers,27,24,Falcons
23256000,1970,2,0,Oilers,10,20,Dolphins
23256000,1970,2,0,Vikings,26,0,Saints
23256000,1970,2,0,Chargers,27,27,Raiders
23256000,1970,2,0,49ers,34,31,Browns
23256000,1970,2,0,Cardinals,27,17,Redskins
23342400,1970,2,0,Colts,24,44,Chiefs
23774400,1970,3,0,Browns,15,7,Steelers
23774400,1970,3,0,Dolphins,20,13,Raiders
23860800,1970,3,0,Falcons,21,20,49ers
23860800,1970,3,0,Patriots,6,14,Colts
23860800,1970,3,0,Bills,34,31,Jets
23860800,1970,3,0,Bengals,13,20,Oilers
23860800,1970,3,0,Broncos,26,13,Chiefs
23860800,1970,3,0,Packers,13,10,Vikings
23860800,1970,3,0,Rams,37,10,Chargers
23860800,1970,3,0,Saints,14,10,Giants
23860800,1970,3,0,Eagles,21,33,Redskins
23860800,1970,3,0,Cardinals,20,7,Cowboys
23947200,1970,3,0,Lions,28,14,Bears
24379200,1970,4,0,Jets,6,20,Dolphins
24465600,1970,4,0,Bears,0,24,Vikings
24465600,1970,4,0,Browns,30,27,Bengals
24465600,1970,4,0,Cowboys,13,0,Falcons
24465600,1970,4,0,Oilers,20,24,Colts
24465600,1970,4,0,Chiefs,23,10,Patriots
24465600,1970,4,0,Rams,6,20,49ers
24465600,1970,4,0,Giants,30,23,Eagles
24465600,1970,4,0,Raiders,35,23,Broncos
24465600,1970,4,0,Steelers,23,10,Bills
24465600,1970,4,0,Cardinals,24,17,Saints
24465600,1970,4,0,Redskins,31,10,Lions
24552000,1970,4,0,Chargers,20,22,Packers
25070400,1970,5,0,Patriots,0,16,Giants
25070400,1970,5,0,Bills,14,33,Dolphins
25070400,1970,5,0,Bears,7,20,Chargers
25070400,1970,5,0,Bengals,19,27,Chiefs
25070400,1970,5,0,Browns,24,41,Lions
25070400,1970,5,0,Broncos,24,10,Falcons
25070400,1970,5,0,Packers,21,31,Rams
25070400,1970,5,0,Oilers,3,7,Steelers
25070400,1970,5,0,Vikings,54,13,Cowboys
25070400,1970,5,0,Jets,22,29,Colts
25070400,1970,5,0,Eagles,20,35,Cardinals
25070400,1970,5,0,49ers,20,20,Saints
25156800,1970,5,0,Raiders,34,20,Redskins
25675200,1970,6,0,Falcons,32,14,Saints
25675200,1970,6,0,Colts,27,3,Patriots
25675200,1970,6,0,Bears,10,16,Lions
25675200,1970,6,0,Packers,30,17,Eagles
25675200,1970,6,0,Chiefs,16,27,Cowboys
25675200,1970,6,0,Dolphins,0,28,Browns
25675200,1970,6,0,Giants,35,17,Cardinals
25675200,1970,6,0,Jets,6,10,Bills
25675200,1970,6,0,Raiders,31,14,Steelers
25675200,1970,6,0,Chargers,31,31,Oilers
25675200,1970,6,0,49ers,19,14,Broncos
25675200,1970,6,0,Redskins,20,0,Bengals
25765200,1970,6,0,Vikings,13,3,Rams
26283600,1970,7,0,Falcons,14,23,Bears
26283600,1970,7,0,Colts,35,0,Dolphins
26283600,1970,7,0,Patriots,10,45,Bills
26283600,1970,7,0,Browns,10,27,Chargers
26283600,1970,7,0,Cowboys,21,17,Eagles
26283600,1970,7,0,Broncos,3,19,Redskins
26283600,1970,7,0,Lions,17,30,Vikings
26283600,1970,7,0,Chiefs,17,17,Raiders
26283600,1970,7,0,Saints,17,30,Rams
26283600,1970,7,0,Jets,10,22,Giants
26283600,1970,7,0,49ers,26,10,Packers
26283600,1970,7,0,Cardinals,44,0,Oilers
26370000,1970,7,0,Steelers,21,10,Bengals
26888400,1970,8,0,Bills,14,43,Bengals
26888400,1970,8,0,Bears,16,37,49ers
26888400,1970,8,0,Chiefs,24,9,Oilers
26888400,1970,8,0,Rams,10,10,Falcons
26888400,1970,8,0,Saints,19,17,Lions
26888400,1970,8,0,Giants,23,20,Cowboys
26888400,1970,8,0,Raiders,23,20,Browns
26888400,1970,8,0,Eagles,24,17,Dolphins
26888400,1970,8,0,Steelers,21,17,Jets
26888400,1970,8,0,Chargers,24,21,Broncos
26888400,1970,8,0,Cardinals,31,0,Patriots
26888400,1970,8,0,Redskins,10,19,Vikings
26974800,1970,8,0,Packers,10,13,Colts
27493200,1970,9,0,Colts,17,17,Bills
27493200,1970,9,0,Patriots,14,16,Chargers
27493200,1970,9,0,Bengals,14,10,Browns
27493200,1970,9,0,Broncos,19,24,Raiders
27493200,1970,9,0,Packers,20,19,Bears
27493200,1970,9,0,Oilers,20,30,49ers
27493200,1970,9,0,Rams,20,31,Jets
27493200,1970,9,0,Dolphins,21,10,Saints
27493200,1970,9,0,Vikings,24,20,Lions
27493200,1970,9,0,Giants,35,33,Redskins
27493200,1970,9,0,Eagles,13,13,Falcons
27493200,1970,9,0,Steelers,14,31,Chiefs
27579600,1970,9,0,Cowboys,0,38,Cardinals
28098000,1970,10,0,Falcons,7,17,Rams
28098000,1970,10,0,Bears,31,13,Bills
28098000,1970,10,0,Bengals,34,7,Steelers
28098000,1970,10,0,Browns,28,14,Oilers
28098000,1970,10,0,Lions,28,7,49ers
28098000,1970,10,0,Chiefs,6,6,Cardinals
28098000,1970,10,0,Dolphins,34,17,Colts
28098000,1970,10,0,Vikings,10,3,Packers
28098000,1970,10,0,Saints,6,31,Broncos
28098000,1970,10,0,Jets,17,3,Patriots
28098000,1970,10,0,Raiders,20,17,Chargers
28098000,1970,10,0,Redskins,21,45,Cowboys
28184400,1970,10,0,Eagles,23,20,Giants
28443600,1970,11,0,Cowboys,16,3,Packers
28443600,1970,11,0,Lions,28,14,Raiders
28702800,1970,11,0,Colts,21,20,Bears
28702800,1970,11,0,Bills,10,14,Patriots
28702800,1970,11,0,Bengals,26,6,Saints
28702800,1970,11,0,Oilers,31,21,Broncos
28702800,1970,11,0,Chiefs,26,14,Chargers
28702800,1970,11,0,Jets,20,10,Vikings
28702800,1970,11,0,Steelers,28,9,Browns
28702800,1970,11,0,49ers,13,30,Rams
28702800,1970,11,0,Cardinals,23,14,Eagles
28702800,1970,11,0,Redskins,24,27,Giants
28789200,1970,11,0,Falcons,7,20,Dolphins
29221200,1970,12,0,Vikings,16,13,Bears
29307600,1970,12,0,Colts,29,10,Eagles
29307600,1970,12,0,Cowboys,34,0,Redskins
29307600,1970,12,0,Lions,16,3,Cardinals
29307600,1970,12,0,Chiefs,16,0,Broncos
29307600,1970,12,0,Rams,34,16,Saints
29307600,1970,12,0,Dolphins,37,20,Patriots
29307600,1970,12,0,Giants,20,6,Bills
29307600,1970,12,0,Jets,13,14,Raiders
29307600,1970,12,0,Steelers,12,20,Packers
29307600,1970,12,0,Chargers,14,17,Bengals
29307600,1970,12,0,49ers,24,20,Falcons
29394000,1970,12,0,Oilers,10,21,Browns
29826000,1970,13,0,Browns,2,6,Cowboys
29826000,1970,13,0,Raiders,20,6,Chiefs
29912400,1970,13,0,Falcons,27,16,Steelers
29912400,1970,13,0,Patriots,14,35,Vikings
29912400,1970,13,0,Bills,14,20,Colts
29912400,1970,13,0,Bears,35,17,Packers
29912400,1970,13,0,Broncos,17,17,Chargers
29912400,1970,13,0,Oilers,20,30,Bengals
29912400,1970,13,0,Dolphins,16,10,Jets
29912400,1970,13,0,Saints,27,38,49ers
29912400,1970,13,0,Cardinals,17,34,Giants
29912400,1970,13,0,Redskins,24,6,Eagles
29998800,1970,13,0,Rams,23,28,Lions
30430800,1970,14,0,Colts,35,20,Jets
30517200,1970,14,0,Falcons,7,37,Vikings
30517200,1970,14,0,Bengals,45,7,Patriots
30517200,1970,14,0,Cowboys,52,10,Oilers
30517200,1970,14,0,Broncos,13,27,Browns
30517200,1970,14,0,Lions,20,0,Packers
30517200,1970,14,0,Dolphins,45,7,Bills
30517200,1970,14,0,Saints,3,24,Bears
30517200,1970,14,0,Giants,3,31,Rams
30517200,1970,14,0,Raiders,7,38,49ers
30517200,1970,14,0,Eagles,30,20,Steelers
30517200,1970,14,0,Chargers,31,13,Chiefs
30517200,1970,14,0,Redskins,28,27,Cardinals
31035600,1970,Division,1,Colts,17,0,Bengals
31035600,1970,Division,1,Cowboys,5,0,Lions
31122000,1970,Division,1,Vikings,14,17,49ers
31122000,1970,Division,1,Raiders,21,14,Dolphins
31726800,1970,Conference,1,Colts,27,17,Raiders
31726800,1970,Conference,1,49ers,10,17,Cowboys
32936400,1970,Superbowl,1,Colts,16,13,Cowboys
54100800,1971,1,0,Falcons,20,17,49ers
54100800,1971,1,0,Colts,22,0,Jets
54100800,1971,1,0,Bills,37,49,Cowboys
54100800,1971,1,0,Bears,17,15,Steelers
54100800,1971,1,0,Bengals,37,14,Eagles
54100800,1971,1,0,Browns,31,0,Oilers
54100800,1971,1,0,Broncos,10,10,Dolphins
54100800,1971,1,0,Packers,40,42,Giants
54100800,1971,1,0,Patriots,20,6,Raiders
54100800,1971,1,0,Saints,24,20,Rams
54100800,1971,1,0,Chargers,21,14,Chiefs
54100800,1971,1,0,Cardinals,17,24,Redskins
54187200,1971,1,0,Lions,13,16,Vikings
54705600,1971,2,0,Colts,13,14,Browns
54705600,1971,2,0,Bills,14,29,Dolphins
54705600,1971,2,0,Packers,34,13,Broncos
54705600,1971,2,0,Oilers,16,20,Chiefs
54705600,1971,2,0,Rams,20,20,Falcons
54705600,1971,2,0,Vikings,17,20,Bears
54705600,1971,2,0,Patriots,7,34,Lions
54705600,1971,2,0,Saints,20,38,49ers
54705600,1971,2,0,Giants,3,30,Redskins
54705600,1971,2,0,Eagles,7,42,Cowboys
54705600,1971,2,0,Steelers,21,10,Bengals
54705600,1971,2,0,Chargers,0,34,Raiders
54792000,1971,2,0,Cardinals,17,10,Jets
55310400,1971,3,0,Cowboys,16,20,Redskins
55310400,1971,3,0,Broncos,3,16,Chiefs
55310400,1971,3,0,Lions,41,38,Falcons
55310400,1971,3,0,Packers,20,17,Bengals
55310400,1971,3,0,Oilers,13,13,Saints
55310400,1971,3,0,Rams,17,3,Bears
55310400,1971,3,0,Dolphins,10,14,Jets
55310400,1971,3,0,Vikings,19,0,Bills
55310400,1971,3,0,Patriots,3,23,Colts
55310400,1971,3,0,Eagles,3,31,49ers
55310400,1971,3,0,Steelers,21,17,Chargers
55310400,1971,3,0,Cardinals,20,21,Giants
55396800,1971,3,0,Browns,20,34,Raiders
55915200,1971,4,0,Falcons,9,26,Cardinals
55915200,1971,4,0,Bills,0,43,Colts
55915200,1971,4,0,Bears,35,14,Saints
55915200,1971,4,0,Bengals,13,23,Dolphins
55915200,1971,4,0,Browns,27,17,Steelers
55915200,1971,4,0,Broncos,16,27,Raiders
55915200,1971,4,0,Lions,31,28,Packers
55915200,1971,4,0,Chiefs,31,10,Chargers
55915200,1971,4,0,Patriots,20,0,Jets
55915200,1971,4,0,Eagles,0,13,Vikings
55915200,1971,4,0,49ers,13,20,Rams
55915200,1971,4,0,Redskins,22,13,Oilers
56001600,1971,4,0,Cowboys,20,13,Giants
56520000,1971,5,0,Falcons,16,24,Rams
56520000,1971,5,0,Bengals,24,27,Browns
56520000,1971,5,0,Broncos,20,16,Chargers
56520000,1971,5,0,Packers,13,24,Vikings
56520000,1971,5,0,Oilers,7,31,Lions
56520000,1971,5,0,Dolphins,41,3,Patriots
56520000,1971,5,0,Saints,24,14,Cowboys
56520000,1971,5,0,Giants,7,31,Colts
56520000,1971,5,0,Jets,28,17,Bills
56520000,1971,5,0,Raiders,34,10,Eagles
56520000,1971,5,0,49ers,13,0,Bears
56520000,1971,5,0,Redskins,20,0,Cardinals
56606400,1971,5,0,Chiefs,38,16,Steelers
57038400,1971,6,0,Chargers,20,3,Bills
57124800,1971,6,0,Falcons,28,6,Saints
57124800,1971,6,0,Browns,0,27,Broncos
57124800,1971,6,0,Cowboys,44,21,Patriots
57124800,1971,6,0,Lions,23,28,Bears
57124800,1971,6,0,Chiefs,27,20,Redskins
57124800,1971,6,0,Rams,30,13,Packers
57124800,1971,6,0,Jets,14,30,Dolphins
57124800,1971,6,0,Raiders,31,27,Bengals
57124800,1971,6,0,Eagles,23,7,Giants
57124800,1971,6,0,Steelers,23,16,Oilers
57124800,1971,6,0,Cardinals,14,26,49ers
57211200,1971,6,0,Vikings,10,3,Colts
57729600,1971,7,0,Colts,34,21,Steelers
57729600,1971,7,0,Bills,23,28,Cardinals
57729600,1971,7,0,Bears,23,19,Cowboys
57729600,1971,7,0,Browns,14,31,Falcons
57729600,1971,7,0,Oilers,10,6,Bengals
57729600,1971,7,0,Rams,14,20,Dolphins
57729600,1971,7,0,Giants,10,17,Vikings
57729600,1971,7,0,Raiders,20,20,Chiefs
57729600,1971,7,0,Eagles,17,16,Broncos
57729600,1971,7,0,Chargers,49,21,Jets
57729600,1971,7,0,49ers,27,10,Patriots
57729600,1971,7,0,Redskins,24,14,Saints
57819600,1971,7,0,Packers,14,14,Lions
58338000,1971,8,0,Bears,14,17,Packers
58338000,1971,8,0,Bengals,6,9,Falcons
58338000,1971,8,0,Broncos,20,24,Lions
58338000,1971,8,0,Dolphins,34,0,Bills
58338000,1971,8,0,Vikings,9,13,49ers
58338000,1971,8,0,Patriots,28,20,Oilers
58338000,1971,8,0,Saints,21,21,Raiders
58338000,1971,8,0,Giants,35,17,Chargers
58338000,1971,8,0,Jets,13,10,Chiefs
58338000,1971,8,0,Steelers,26,9,Browns
58338000,1971,8,0,Cardinals,13,16,Cowboys
58338000,1971,8,0,Redskins,7,7,Eagles
58424400,1971,8,0,Colts,24,17,Rams
58942800,1971,9,0,Falcons,17,21,Giants
58942800,1971,9,0,Bears,16,15,Redskins
58942800,1971,9,0,Cowboys,20,7,Eagles
58942800,1971,9,0,Broncos,10,24,Bengals
58942800,1971,9,0,Lions,13,21,Rams
58942800,1971,9,0,Chiefs,13,7,Browns
58942800,1971,9,0,Dolphins,24,21,Steelers
58942800,1971,9,0,Vikings,3,0,Packers
58942800,1971,9,0,Patriots,38,33,Bills
58942800,1971,9,0,Jets,13,14,Colts
58942800,1971,9,0,Raiders,41,21,Oilers
58942800,1971,9,0,49ers,20,26,Saints
59029200,1971,9,0,Chargers,20,17,Cardinals
59547600,1971,10,0,Bills,7,20,Jets
59547600,1971,10,0,Bears,3,28,Lions
59547600,1971,10,0,Bengals,28,13,Oilers
59547600,1971,10,0,Browns,27,7,Patriots
59547600,1971,10,0,Chiefs,28,10,Broncos
59547600,1971,10,0,Rams,17,6,49ers
59547600,1971,10,0,Dolphins,17,14,Colts
59547600,1971,10,0,Saints,10,23,Vikings
59547600,1971,10,0,Raiders,34,33,Chargers
59547600,1971,10,0,Steelers,17,13,Giants
59547600,1971,10,0,Cardinals,20,37,Eagles
59547600,1971,10,0,Redskins,0,13,Cowboys
59634000,1971,10,0,Falcons,28,21,Packers
59893200,1971,11,0,Cowboys,28,21,Rams
59893200,1971,11,0,Lions,32,21,Chiefs
60152400,1971,11,0,Bills,27,20,Patriots
60152400,1971,11,0,Bengals,31,0,Chargers
60152400,1971,11,0,Packers,21,29,Saints
60152400,1971,11,0,Oilers,24,37,Browns
60152400,1971,11,0,Vikings,24,7,Falcons
60152400,1971,11,0,Giants,7,24,Cardinals
60152400,1971,11,0,Jets,21,24,49ers
60152400,1971,11,0,Raiders,14,37,Colts
60152400,1971,11,0,Eagles,13,20,Redskins
60152400,1971,11,0,Steelers,10,22,Broncos
60238800,1971,11,0,Dolphins,34,3,Bears
60670800,1971,12,0,Cowboys,52,10,Jets
60757200,1971,12,0,Falcons,24,13,Raiders
60757200,1971,12,0,Colts,24,0,Bills
60757200,1971,12,0,Browns,31,27,Bengals
60757200,1971,12,0,Broncos,6,3,Bears
60757200,1971,12,0,Lions,20,23,Eagles
60757200,1971,12,0,Oilers,29,3,Steelers
60757200,1971,12,0,Rams,45,28,Saints
60757200,1971,12,0,Patriots,34,13,Dolphins
60757200,1971,12,0,Chargers,30,14,Vikings
60757200,1971,12,0,Cardinals,16,16,Packers
60757200,1971,12,0,Redskins,23,7,Giants
60843600,1971,12,0,49ers,17,26,Chiefs
61275600,1971,13,0,Colts,14,3,Dolphins
61275600,1971,13,0,Vikings,29,10,Lions
61362000,1971,13,0,Bills,14,20,Oilers
61362000,1971,13,0,Bengals,13,21,Steelers
61362000,1971,13,0,Packers,31,10,Bears
61362000,1971,13,0,Chiefs,16,14,Raiders
61362000,1971,13,0,Saints,17,21,Browns
61362000,1971,13,0,Giants,14,42,Cowboys
61362000,1971,13,0,Jets,13,6,Patriots
61362000,1971,13,0,Eagles,19,7,Cardinals
61362000,1971,13,0,Chargers,45,17,Broncos
61362000,1971,13,0,49ers,24,3,Falcons
61448400,1971,13,0,Rams,24,38,Redskins
61880400,1971,14,0,Cowboys,31,12,Cardinals
61966800,1971,14,0,Colts,17,21,Patriots
61966800,1971,14,0,Bears,10,27,Vikings
61966800,1971,14,0,Oilers,49,33,Chargers
61966800,1971,14,0,Chiefs,22,9,Bills
61966800,1971,14,0,Dolphins,27,6,Packers
61966800,1971,14,0,Saints,20,24,Falcons
61966800,1971,14,0,Giants,28,41,Eagles
61966800,1971,14,0,Jets,35,21,Bengals
61966800,1971,14,0,Raiders,21,13,Broncos
61966800,1971,14,0,Steelers,14,23,Rams
61966800,1971,14,0,49ers,31,27,Lions
61966800,1971,14,0,Redskins,13,20,Browns
62485200,1971,Division,1,Chiefs,24,27,Dolphins
62485200,1971,Division,1,Vikings,12,20,Cowboys
62571600,1971,Division,1,Browns,3,20,Colts
62571600,1971,Division,1,49ers,24,20,Redskins
63176400,1971,Conference,1,Cowboys,14,3,49ers
63176400,1971,Conference,1,Dolphins,21,0,Colts
64386000,1971,Superbowl,1,Cowboys,24,3,Dolphins
85550400,1972,1,0,Colts,3,10,Cardinals
85550400,1972,1,0,Bills,24,41,Jets
85550400,1972,1,0,Bears,21,37,Falcons
85550400,1972,1,0,Browns,10,26,Packers
85550400,1972,1,0,Cowboys,28,6,Eagles
85550400,1972,1,0,Broncos,30,17,Oilers
85550400,1972,1,0,Lions,30,16,Giants
85550400,1972,1,0,Chiefs,10,20,Dolphins
85550400,1972,1,0,Rams,34,14,Saints
85550400,1972,1,0,Patriots,7,31,Bengals
85550400,1972,1,0,Steelers,34,28,Raiders
85550400,1972,1,0,49ers,34,3,Chargers
85636800,1972,1,0,Vikings,21,24,Redskins
86155200,1972,2,0,Colts,34,44,Jets
86155200,1972,2,0,Bills,27,20,49ers
86155200,1972,2,0,Bears,13,13,Rams
86155200,1972,2,0,Bengals,15,10,Steelers
86155200,1972,2,0,Lions,10,34,Vikings
86155200,1972,2,0,Packers,14,20,Raiders
86155200,1972,2,0,Dolphins,34,13,Oilers
86155200,1972,2,0,Patriots,21,20,Falcons
86155200,1972,2,0,Giants,14,23,Cowboys
86155200,1972,2,0,Eagles,17,27,Browns
86155200,1972,2,0,Chargers,37,14,Broncos
86155200,1972,2,0,Redskins,24,10,Cardinals
86241600,1972,2,0,Saints,17,20,Chiefs
